sample_id,split,text,true_label,prediction,probability,layer,layer_role,projection,strength_by_true_label,strength_by_prediction,logit_negative,logit_positive,logit_margin
299,train,재법재밌어요!!!!,1,1,0.98709977,11,middle,8.766907,8.766907,8.766907,-2.1408505,2.1966813,4.337532
300,train,저도 동참하겠습니다ㅋㅋㅋ,0,1,0.98392993,11,middle,9.529751,-9.529751,9.529751,-2.0368845,2.0777137,4.1145983
301,train,윤아는 절떄 안돼!! 그냥 망함,0,0,0.97609293,11,middle,-8.439955,8.439955,8.439955,1.8817431,-1.8276404,-3.7093835
302,train,완전 완전 완전 재미있습니다.,1,1,0.98847115,11,middle,8.93464,8.93464,8.93464,-2.2016351,2.2496703,4.4513054
303,train,ㅋㅋ 재밋어...ㅋㅋ,1,1,0.9878853,11,middle,9.445183,9.445183,9.445183,-2.1867208,2.2144234,4.401144
304,train,정신병동이라 사이코틱한 영화일것이라고 생각했는데 휴먼드라마였다.,1,1,0.84629065,11,middle,6.00383,6.00383,6.00383,-0.78801364,0.91778547,1.7057991
305,train,천사의살인,1,0,0.73854345,11,middle,-4.5608644,-4.5608644,4.5608644,0.5807704,-0.45764175,-1.0384121
306,train,아카데미 상 은 개나소나 받는게 아니다.,1,0,0.57743156,11,middle,-3.4921262,-3.4921262,3.4921262,0.2330284,-0.079210065,-0.31223845
307,train,우와 정준용 선생님 대박이에요. 정말 대단해요..부럽습니다.,1,1,0.9871745,11,middle,9.306201,9.306201,9.306201,-2.1696515,2.1737585,4.34341
308,train,저 스크린 찢으러 갈뻔 했습니다^^*,0,0,0.8257981,11,middle,-7.8518114,7.8518114,7.8518114,0.86183274,-0.69430274,-1.5561354
309,train,굿,1,1,0.51407784,11,middle,-3.5593972,-3.5593972,-3.5593972,0.020719608,0.07704586,0.056326248
310,train,흘러가버린 영화,0,0,0.97312254,11,middle,-8.1696,8.1696,8.1696,1.8229389,-1.7662811,-3.58922
311,train,쓰레기이거 볼바에는 차라리 28시리즈나 보겠다,0,0,0.97625095,11,middle,-8.401439,8.401439,8.401439,1.8850515,-1.8311268,-3.7161784
312,train,최고의 스릴러 미드..하나하나의 사건이 후반부에 거미줄처럼 다 연결됨,1,1,0.9555193,11,middle,8.775605,8.775605,8.775605,-1.4948164,1.5723829,3.0671992
313,train,서투른 사랑이지만 너무 이뻐보인다. ^______^♥,1,1,0.9874126,11,middle,9.3008175,9.3008175,9.3008175,-2.1625998,2.1997902,4.36239
314,train,첫사랑이 떠오르는 아련한 영화,1,1,0.98700005,11,middle,9.184025,9.184025,9.184025,-2.1420765,2.187646,4.3297224
315,train,"영화보고 이렇게 화나는건 처음이네시간이 아깝고 평점이 아깝다왜 하필 동해이고, 왜 하필 해병대인가",0,0,0.9769472,11,middle,-8.518289,8.518289,8.518289,1.9086396,-1.8380058,-3.7466455
316,train,경찰은 특별한 존재가 아니다...,0,0,0.7229274,11,middle,-6.7442236,6.7442236,6.7442236,0.5566329,-0.40239656,-0.95902944
317,train,너무 뻔하디 뻔한 이야기 구조. 게다가 극적인 장치조차 없어서 손발이 오그라지지도 않음. 보통 명사가 저작권 등록을 할 수 없듯이.. 너무 뻔한 시나리오라 창작이라는 범주에 넣어줄 수 있을런지 의문.. 이런 시나리오가 투자를 받은게 신기함..,0,0,0.97657394,11,middle,-8.5233555,8.5233555,8.5233555,1.9027725,-1.8274306,-3.7302032
318,train,명작,0,0,0.50159246,11,middle,1.8801799,-1.8801799,-1.8801799,0.15011251,0.1437427,-0.0063698143
319,train,재밌어요♥♥♥♥♥♥♥♥♥♥♥,1,1,0.9868421,11,middle,9.111009,9.111009,9.111009,-2.155771,2.1617165,4.3174877
320,train,재미잇엇습니다. 포켓몬스터 극장판으로 보니 좋네요,1,1,0.9858484,11,middle,9.683794,9.683794,9.683794,-2.1144478,2.1292264,4.2436743
321,train,보는내내 고통이 머리속을 지배한다,1,1,0.79037946,11,middle,4.9076586,4.9076586,4.9076586,-0.5558356,0.77137893,1.3272145
322,train,원작소설을 읽어봐야겠다는 생각이 들었을 정도로 인상깊은 영화다. 시대적 배경에 맞춘 현실과 새로운 사상과 희망을 품은 빨치산들의 말로를 잘 표현했다. 내가 알기로는북한은 휴전협정 위해 결국 그들을 버렸다고 한다.,1,1,0.98693174,11,middle,9.316572,9.316572,9.316572,-2.1427953,2.1816242,4.3244195
323,train,식 노래가 초등학교 조회시간을 추억케 하여 감동시킨 것은 나 혼잔가? ㅋㅋ,1,1,0.95808595,11,middle,9.178688,9.178688,9.178688,-1.5424532,1.5868639,3.129317
324,train,12세보다는 15세가 더 적합하고.. 이대작이 왜 안떳을까,1,1,0.79595333,11,middle,4.695218,4.695218,4.695218,-0.58062017,0.7805719,1.361192
325,train,영화 역사상 가장 장대한 대서사시의 시작,1,1,0.8421716,11,middle,6.1674213,6.1674213,6.1674213,-0.75149614,0.92297953,1.6744757
326,train,아...이건 뭐..반지의 제왕보다 더 허접해 보이는 영상은 박진감은 없고 흥미가 덜 떨어진 영상과 스토리는 딱 아마추어 급.,0,0,0.976261,11,middle,-8.462605,8.462605,8.462605,1.8985828,-1.818029,-3.7166119
327,train,진짜 잘 만든 수작,1,1,0.98709524,11,middle,8.81612,8.81612,8.81612,-2.1305115,2.2066605,4.337172
328,train,Two thumbs up!!,1,1,0.90361816,11,middle,6.005987,6.005987,6.005987,-1.0600995,1.1779891,2.2380886
329,train,스토리도 좋고 잘만들었는데 아까운 영화....OST가 대중적이면서 강했어도 겨울왕국처럼 성공했을텐데,1,0,0.94749165,11,middle,-7.0281305,-7.0281305,7.0281305,1.5298204,-1.3630257,-2.892846
330,train,제목이 영화보다 낫다 그야말로 소문난집에 먹을거 없는 느낌이다,0,1,0.79308236,11,middle,3.608501,-3.608501,3.608501,-0.5506114,0.7929946,1.343606
331,train,어떻게 이영화에 평점1을 줄수있나...보지도않고 1점준 벌레들은 똑같이 고문당했으면 좋겠다.,1,1,0.8568386,11,middle,4.2360754,4.2360754,4.2360754,-0.8250093,0.9642671,1.7892764
332,train,전투신은 정말 멋있는데 나머지 연출이나 연기 정말 못한다 2탄은 안나오기를,0,0,0.9767129,11,middle,-8.296464,8.296464,8.296464,1.9019482,-1.8343459,-3.7362943
333,train,뭔가 맛있게만들려다가 모든 재료를 막부어버린느낌...,0,0,0.9770247,11,middle,-8.519663,8.519663,8.519663,1.90559,-1.8445039,-3.750094
334,train,죠시즈 보고 재미있어서 같은 감독것이라 찾아봤는데 실망했음.,0,0,0.97608894,11,middle,-8.39083,8.39083,8.39083,1.8867692,-1.8224422,-3.7092113
335,train,최근에 대상해를 너무 잼있게 봐서 다시 복귀하나 싶었더니...역시나 넌 안돼는 돼지 쉑이였어 20편찍어서 1편성공하니 그게 명감독이냐??,0,0,0.96623003,11,middle,-8.239163,8.239163,8.239163,1.7291164,-1.6247125,-3.353829
336,train,굿~,1,1,0.5401953,11,middle,2.1509774,2.1509774,2.1509774,0.03824969,0.19937852,0.16112883
337,train,비판을 가장한 소비문화의 예찬,0,0,0.973822,11,middle,-8.271657,8.271657,8.271657,1.8358374,-1.7804741,-3.6163116
338,train,정말 재미있죠~,1,1,0.9874699,11,middle,9.417007,9.417007,9.417007,-2.162669,2.2043374,4.3670063
339,train,키야... 대단함 잉여스러움을 해학으로 풍자 너무 재밌다,1,1,0.9865339,11,middle,9.562304,9.562304,9.562304,-2.125449,2.1685753,4.2940245
340,train,내가 본 최고의 영화,1,1,0.98682225,11,middle,9.093685,9.093685,9.093685,-2.1201456,2.1958168,4.3159623
341,train,어린애 한테서 어떻게 허스키한 어른 목소리가 나오는거지? 정말 연예인 더빙좀 하지마라 연기자들이 연기는 잘하는데 목소리는 별로인 사람 많은거 모르냐,0,0,0.97395194,11,middle,-8.408218,8.408218,8.408218,1.8606849,-1.7607349,-3.62142
342,train,나랑은 안맞아서 메롱.,0,0,0.9752284,11,middle,-8.238061,8.238061,8.238061,1.8665457,-1.8064324,-3.672978
343,train,이런영활 조조로도 아니고 일반으로 돈내고 봤었다는게 피눈물,0,0,0.95770216,11,middle,-7.95784,7.95784,7.95784,1.6179358,-1.5018662,-3.119802
344,train,아들과 아들친구들과 같이 보고 왔어요. 장래희망이 마법사로 바뀌었답니다.ㅎㅎㅎ,1,1,0.97073215,11,middle,8.753032,8.753032,8.753032,-1.7302628,1.7712961,3.5015588
345,train,가볍게 볼만한 가족영화. 재미도 있었다.,1,1,0.98759055,11,middle,9.021233,9.021233,9.021233,-2.157458,2.2193503,4.376808
346,train,1점도 아깝다,0,0,0.97454417,11,middle,-7.9915085,7.9915085,7.9915085,1.8235661,-1.8214562,-3.6450224
347,train,철저하게 유아들 눈높이에 맞춘 교육용. . 임을 감안해도 정말 참고 보기 힘들다,0,0,0.9759049,11,middle,-8.497192,8.497192,8.497192,1.8780628,-1.8232913,-3.701354
348,train,하 ㅜㅜ 싱숭생숭해 ㅜㅜ,1,1,0.8546031,11,middle,5.1058636,5.1058636,5.1058636,-0.76818734,1.0029826,1.7711699
349,train,너무나 재미가 없는 3류 유치영화....말도안되는 어설픈설정.7.80년대 영화만도 못하다.... 오달수 이분은 영화선택을 잘못하신듯..,0,0,0.9765846,11,middle,-8.55778,8.55778,8.55778,1.8981762,-1.8324937,-3.73067
350,train,이야..이것도 영화라고,0,0,0.976839,11,middle,-8.385813,8.385813,8.385813,1.9002658,-1.8415847,-3.7418504
351,train,재미하나도없다,0,0,0.9762024,11,middle,-8.216384,8.216384,8.216384,1.8726549,-1.8414328,-3.7140877
352,train,"""꽃보다할배""""처럼 신선한 단독아이디어""""로제작했었다면 좋았을텐데..인기드라마 연기자를 도마에 올린게안타까운 부분...인기드라마의 기본 시청률을 안고갈려는 취지...""",0,0,0.93999845,11,middle,-8.273641,8.273641,8.273641,1.4513793,-1.3001282,-2.7515075
353,train,이 영화를 아무런 준비도 없이 보기 시작했던 저는 잠시후 영화가 주는 무게감에 짓눌렸습니다. 우린 지금 삶을 별다른 생각없이 흘려보내고있지않을까요? 모든 순간은 소중한데말이죠. 이 영화를 본 후엔 매 순간을 좀 더 소중히 생각하며 살게되더군요....,1,1,0.9841539,11,middle,9.709,9.709,9.709,-2.0518777,2.0769784,4.128856
354,train,별로....,0,0,0.76690406,11,middle,-6.0337152,6.0337152,6.0337152,0.595601,-0.59531045,-1.1909115
355,train,내 휴일을 망처버린 악중에 최악의 영화. 윌리엄? 니가 만든영화 다시보면 내가 개다,0,0,0.97685754,11,middle,-8.540754,8.540754,8.540754,1.9029863,-1.8396887,-3.7426748
356,train,내 젊은 시절 최고의 영화 ...최고의 음악..,1,1,0.9880943,11,middle,8.54378,8.54378,8.54378,-2.1801844,2.2385695,4.4187536
357,train,시간을 아끼는 삶을 삽시다.,0,0,0.51967937,11,middle,-5.0871773,5.0871773,5.0871773,0.12509237,0.046334323,-0.078758046
358,train,처음엔굉장히재밋게봤는데 이제갑자기 뭔개드립들이늘어나는지; 주인공들은 눈치도없고 왜갑자기 천수령쪽은 잘풀리고 한만준네는 왜이리막힘ㅋ이럴거면 걍 종영하지 ㄱㅋ종영도안하고 원답답해서;;,0,0,0.9757116,11,middle,-8.4315,8.4315,8.4315,1.8917631,-1.8014015,-3.6931646
359,train,수작이다. 재평가 받을 만 하다,1,1,0.902057,11,middle,7.5793123,7.5793123,7.5793123,-1.0492542,1.1710379,2.220292
360,train,너무 저평가 되었던 영화,1,1,0.98654824,11,middle,9.457393,9.457393,9.457393,-2.1263447,2.1687593,4.295104
361,train,잠입자 보다 재밌는데?,1,1,0.9790659,11,middle,9.096815,9.096815,9.096815,-1.896458,1.9487588,3.8452168
362,train,"꿈, 현실, 두려움,공포",1,1,0.80971557,11,middle,2.7197492,2.7197492,2.7197492,-0.6226233,0.82553995,1.4481633
363,train,대단한 영화다.,0,1,0.8267257,11,middle,4.5079327,-4.5079327,4.5079327,-0.66714466,0.8954525,1.5625972
364,train,이거 처음 봤을땐 뭣도모르고 헤헤 웃으면서 봤는데 성우지망생이 되다보니까 씹 보기도듣기도싫은 영화가 되버렸다,0,0,0.9762062,11,middle,-8.542937,8.542937,8.542937,1.8884835,-1.825766,-3.7142496
365,train,마지막회~ 드라마 보다가 펑펑 울어본적은 처음...,1,1,0.9662153,11,middle,9.063382,9.063382,9.063382,-1.6478074,1.7055707,3.353378
366,train,"원작의 각색이 나름 매끄럽고, 어렸을 때 부터 성인이 된 지금까지 한 3~4번은 본 듯 한데 볼 때 마다 새롭고 즐겁다. 최근의 프로즌 렛잇고 등에 맞먹는 흥행 ost. 눈과 귀와 마음이 모두 충만하다 ^^",1,1,0.9878143,11,middle,9.202139,9.202139,9.202139,-2.1801977,2.215034,4.3952317
367,train,사랑스러운 캐릭터들..,1,1,0.98394936,11,middle,9.922843,9.922843,9.922843,-2.0370178,2.0788062,4.1158237
368,train,"백성현이 최악. 그 역할도 문제고, 연기자체도 문제다. 그 인물과 사건만 들어내면 어땠을까",0,0,0.9766873,11,middle,-8.447,8.447,8.447,1.9106071,-1.8245596,-3.7351665
369,train,괘안은 이야깃거리를 왜왜왜...,0,0,0.9661828,11,middle,-7.7924695,7.7924695,7.7924695,1.7181362,-1.6342478,-3.352384
370,train,재밌어,1,1,0.9558493,11,middle,7.419662,7.419662,7.419662,-1.48465,1.5903403,3.0749903
371,train,나마스테가 왜나와?ㅋㅋ,0,0,0.68554765,11,middle,-6.788129,6.788129,6.788129,0.4832464,-0.29613933,-0.7793857
372,train,☆-10 적어도 50년간 이 영화만큼 최악의 미국영화는 없을듯..,0,0,0.9768281,11,middle,-8.342528,8.342528,8.342528,1.9012431,-1.8401257,-3.7413688
373,train,다자빠뜨려! 이 웃긴대사를 가장 슬프게 만드는 연기력수애 에게 빠질껏만 같다!!,1,1,0.98564667,11,middle,9.838461,9.838461,9.838461,-2.1067502,2.1225667,4.2293167
374,train,내재된 분노가 얼마나 무서운지 제대로 깨닫게 됨,1,1,0.9083583,11,middle,7.233919,7.233919,7.233919,-1.0909362,1.2028159,2.2937522
375,train,주제의 높은 완성도,1,1,0.9310213,11,middle,8.50625,8.50625,8.50625,-1.1938485,1.4086355,2.602484
376,train,그리운 나의 십대시절..,1,1,0.9657914,11,middle,9.252409,9.252409,9.252409,-1.6321415,1.7083296,3.340471
377,train,평점 0점은 없나요????,0,0,0.9773985,11,middle,-8.373822,8.373822,8.373822,1.909076,-1.8578031,-3.766879
378,train,이런 사랑도 있을 수 있다는 것에 충격적이다. 라스 폰 트리에 감독 영화는 모두 챙겨봐야 할 것 같다.,1,1,0.98083824,11,middle,9.590423,9.590423,9.590423,-1.978048,1.9574424,3.9354904
379,train,"스피드 배틀 씬, 신경쓰신만큼 퀄리티가 대단했습니다. 단지 너무 빨라서 줌인 장면 이외는 보는것이 조금 힘들었지만요",1,1,0.98684376,11,middle,8.802439,8.802439,8.802439,-2.132778,2.1848397,4.3176174
380,train,이것도 영환가? 개 연기가 젤 뛰어나..대체 말하고 싶은게 머야?,0,0,0.9641773,11,middle,-8.108634,8.108634,8.108634,1.6897668,-1.602929,-3.2926958
381,train,장진 이젠 정말 한물 갔구나,0,0,0.978002,11,middle,-8.369158,8.369158,8.369158,1.9266725,-1.8678879,-3.7945604
382,train,에라모르렜다 자폭이다 낄낄,1,0,0.96566963,11,middle,-8.297326,-8.297326,8.297326,1.7154878,-1.6213025,-3.3367903
383,train,병맛.............,0,0,0.9749426,11,middle,-8.132633,8.132633,8.132633,1.8535625,-1.8076471,-3.6612096
384,train,뻔한 스토리...,0,0,0.9765887,11,middle,-8.296353,8.296353,8.296353,1.8826998,-1.8481461,-3.730846
385,train,가족에 대하여 다시금 생각하게 되네요ㅠ,1,1,0.9829366,11,middle,9.291341,9.291341,9.291341,-2.0256371,2.0279737,4.053611
386,train,노잼이다ㅏ앙아아아아앙,0,1,0.95890987,11,middle,8.364486,-8.364486,8.364486,-1.5342914,1.6157379,3.1500292
387,train,불쌍해서리 ㅋㅋ,1,1,0.66957396,11,middle,6.052368,6.052368,6.052368,-0.24101722,0.46524155,0.7062588
388,train,조각난느낌.분명재미있지만그것이다인느낌.빛나는조각들이아깝게느껴지는영화.,0,0,0.97623754,11,middle,-8.396118,8.396118,8.396118,1.891841,-1.823757,-3.715598
389,train,어이쿠~~~~,0,0,0.71480805,11,middle,-5.4346886,5.4346886,5.4346886,0.543558,-0.37529376,-0.91885173
390,train,r걍 불쌍해서 10점..,1,1,0.93633735,11,middle,7.9464445,7.9464445,7.9464445,-1.2796679,1.4087102,2.688378
391,train,100점점점점입니다,1,1,0.8753091,11,middle,4.736605,4.736605,4.736605,-0.9086551,1.040084,1.948739
392,train,재미는 레알 개노잼. 노출빼곤 진짜 보는내내 시간이 정말 아까웠다,0,0,0.9771418,11,middle,-8.552471,8.552471,8.552471,1.9045293,-1.8507916,-3.755321
393,train,야하지도 않고 특이하지도 않고 재미도 없고 쓰리고,0,0,0.9767423,11,middle,-8.361027,8.361027,8.361027,1.8979577,-1.8396331,-3.7375908
394,train,최강의 악당 보겔 박사. 최정예 요원들을 혼란시키고 30년 후 늙은 여자 요원이 거의 죽어가는 보겔 할배에게 당한다. 보겔은 최강의 전사 그런데 직업은 의사 병맛같은 영화,0,0,0.96225214,11,middle,-8.24165,8.24165,8.24165,1.6793946,-1.5589533,-3.238348
395,train,왜 이때는 내가 어렸던걸까...ㅠㅠ 다시보는데 눈물샘아련아련 마지막 엔딩 너무 멋있다!,1,1,0.9865414,11,middle,9.830549,9.830549,9.830549,-2.1335576,2.161031,4.2945886
396,train,기분좋을때 보면 짜증나는 영화,0,0,0.97648025,11,middle,-8.389886,8.389886,8.389886,1.8878945,-1.8382195,-3.726114
397,train,문근영 복귀! 불의 여신 정이 재미있어요! 마지막회까지 8회. 멋지게 마무리될 예정이랍니다!,1,1,0.9852513,11,middle,9.717552,9.717552,9.717552,-2.0840166,2.1177232,4.20174
398,train,코믹영화에요! 코믹을좋아하시는분들에게 강추!!!!!,1,1,0.98666984,11,middle,9.339514,9.339514,9.339514,-2.1133943,2.1909113,4.3043056
399,train,1점이라는 평점도 주는게 아까울 정도로 형편없는 드라마... 막장의 도를 넘어서 이건 시청자들을 우롱하는 수준....,0,0,0.97739464,11,middle,-8.508145,8.508145,8.508145,1.9143384,-1.8523654,-3.7667036
400,train,처음부터 끝까지 긴장감,1,1,0.86857724,11,middle,5.5981693,5.5981693,5.5981693,-0.85764706,1.0307902,1.8884373
401,train,완전 신파. 불교에 대한 왜곡된 편견. 어떤 평론가가 좋다고 했는지 원.,0,0,0.97611237,11,middle,-8.497833,8.497833,8.497833,1.8900512,-1.8201636,-3.7102149
402,train,"04년도 영화라서 그런가? “시놉시스”는 참 좋은데, 세련됨이 없다.",0,0,0.97626936,11,middle,-8.626548,8.626548,8.626548,1.8838943,-1.8330761,-3.7169704
403,train,도저히 이해안되는 남자의 행동으로 2/3를 끌고 가놓고.. 막판에 다 풀어보시겠다?,0,0,0.97506195,11,middle,-8.497963,8.497963,8.497963,1.8749433,-1.7911602,-3.6661034
404,train,그래서요? 깔깔깔,0,0,0.6801279,11,middle,-5.3750973,5.3750973,5.3750973,0.46481773,-0.28954202,-0.7543597
405,train,영화를보면서 진심으로울어본건 처음인것같네요,1,1,0.9851075,11,middle,9.711027,9.711027,9.711027,-2.0932593,2.09863,4.1918893
406,train,정유경작가의 무능력함을 보여주는 드라마이다3회남았는데 어영부영 해피엔딩이겠지 아이유랑 조정석이 불쌍,0,0,0.976937,11,middle,-8.538404,8.538404,8.538404,1.9087257,-1.837465,-3.7461908
